Year,Month,filename,url
2023,May,yesterday_20230507.CSV,http://jtimmer.digitalspacemail17.net/data/2023/May/yesterday_20230507.CSV
2023,May,yesterday_20230508.CSV,http://jtimmer.digitalspacemail17.net/data/2023/May/yesterday_20230508.CSV
2023,May,yesterday_20230509.CSV,http://jtimmer.digitalspacemail17.net/data/2023/May/yesterday_20230509.CSV
2023,May,yesterday_20230510.CSV,http://jtimmer.digitalspacemail17.net/data/2023/May/yesterday_20230510.CSV
2023,May,yesterday_20230511.CSV,http://jtimmer.digitalspacemail17.net/data/2023/May/yesterday_20230511.CSV
2023,May,yesterday_20230512.CSV,http://jtimmer.digitalspacemail17.net/data/2023/May/yesterday_20230512.CSV
2023,May,yesterday_20230513.CSV,http://jtimmer.digitalspacemail17.net/data/2023/May/yesterday_20230513.CSV
2023,May,yesterday_20230514.CSV,http://jtimmer.digitalspacemail17.net/data/2023/May/yesterday_20230514.CSV
2023,May,yesterday_20230515.CSV,http://jtimmer.digitalspacemail17.net/data/2023/May/yesterday_20230515.CSV
2023,May,yesterday_20230516.CSV,http://jtimmer.digitalspacemail17.net/data/2023/May/yesterday_20230516.CSV
2023,May,yesterday_20230517.CSV,http://jtimmer.digitalspacemail17.net/data/2023/May/yesterday_20230517.CSV
2023,May,yesterday_20230518.CSV,http://jtimmer.digitalspacemail17.net/data/2023/May/yesterday_20230518.CSV
2023,May,yesterday_20230519.CSV,http://jtimmer.digitalspacemail17.net/data/2023/May/yesterday_20230519.CSV
2023,May,yesterday_20230520.CSV,http://jtimmer.digitalspacemail17.net/data/2023/May/yesterday_20230520.CSV
2023,May,yesterday_20230521.CSV,http://jtimmer.digitalspacemail17.net/data/2023/May/yesterday_20230521.CSV
2023,May,yesterday_20230522.CSV,http://jtimmer.digitalspacemail17.net/data/2023/May/yesterday_20230522.CSV
2023,May,yesterday_20230523.CSV,http://jtimmer.digitalspacemail17.net/data/2023/May/yesterday_20230523.CSV
2023,May,yesterday_20230524.CSV,http://jtimmer.digitalspacemail17.net/data/2023/May/yesterday_20230524.CSV
2023,May,yesterday_20230525.CSV,http://jtimmer.digitalspacemail17.net/data/2023/May/yesterday_20230525.CSV
2023,May,yesterday_20230526.CSV,http://jtimmer.digitalspacemail17.net/data/2023/May/yesterday_20230526.CSV
2023,May,yesterday_20230527.CSV,http://jtimmer.digitalspacemail17.net/data/2023/May/yesterday_20230527.CSV
2023,May,yesterday_20230528.CSV,http://jtimmer.digitalspacemail17.net/data/2023/May/yesterday_20230528.CSV
2023,May,yesterday_20230529.CSV,http://jtimmer.digitalspacemail17.net/data/2023/May/yesterday_20230529.CSV
2023,May,yesterday_20230530.CSV,http://jtimmer.digitalspacemail17.net/data/2023/May/yesterday_20230530.CSV
2023,May,yesterday_20230531.CSV,http://jtimmer.digitalspacemail17.net/data/2023/May/yesterday_20230531.CSV
2023,Jun,yesterday_20230601.CSV,http://jtimmer.digitalspacemail17.net/data/2023/May/yesterday_20230601.CSV
2023,Jun,yesterday_20230602.CSV,http://jtimmer.digitalspacemail17.net/data/2023/Jun/yesterday_20230602.CSV
2023,Jun,yesterday_20230603.CSV,http://jtimmer.digitalspacemail17.net/data/2023/Jun/yesterday_20230603.CSV
2023,Jun,yesterday_20230604.CSV,http://jtimmer.digitalspacemail17.net/data/2023/Jun/yesterday_20230604.CSV
2023,Jun,yesterday_20230605.CSV,http://jtimmer.digitalspacemail17.net/data/2023/Jun/yesterday_20230605.CSV
2023,Jun,yesterday_20230606.CSV,http://jtimmer.digitalspacemail17.net/data/2023/Jun/yesterday_20230606.CSV
2023,Jun,yesterday_20230607.CSV,http://jtimmer.digitalspacemail17.net/data/2023/Jun/yesterday_20230607.CSV
